top_category_id,bottom_category_id,primary_color_id,secondary_color_id,product_id
11,1426,16,16,1574990110
11,1426,17,17,1507601590
11,1426,4,1,664701570
8,1426,14,17,1100417550
11,1426,16,16,1400281870
8,935,12,12,1376645190
5,2058,17,17,592718580
8,935,12,12,1581085050
8,935,1,19,801208710
8,6863,17,17,784209270
8,935,17,17,1438471400
8,935,4,19,1165422500
8,9122,2,17,512455140
8,2116,1,1,1567632920
8,2116,1,1,1052030530
8,2116,2,13,1046996350
8,2116,1,17,1436655200
8,2116,1,1,929655240
8,783,4,14,480196020
8,2116,1,1,551620910
6,2116,2,17,1109098510
8,2116,4,17,804523680
8,2116,2,17,777318150
8,2116,1,1,1291331550
8,338,2,17,1390223400
4,2043,1,1,1084102220
4,2043,1,1,1499426480
4,2043,19,0,1475518800
4,2043,1,19,1447838310
8,167,4,1,821818580
2,133,2,17,1340745760
6,164,9,1,968902040
0,164,4,17,1143022990
6,164,16,17,610750070
0,164,17,1,1505461590
9,2900,2,1,529114560
0,12420,4,17,594957440
0,164,17,1,1498642950
5,11122,1,1,1048223570
5,11122,1,0,1509953930
5,11122,12,12,1507821560
5,11122,4,0,1507315420
5,11122,1,0,1025511180
5,11122,1,1,1027186140
5,11122,2,17,1027167560
5,11122,16,1,1434862640
5,11122,1,16,1507385220
5,11122,1,16,1443966980
8,905,12,17,1572818750
8,905,1,17,1574829720
8,905,14,14,997698900
8,905,1,17,1600744600
8,905,14,17,1027941200
8,905,14,1,1225035300
8,905,17,1,1294736320
8,905,4,1,772983950
8,905,2,14,1225816190
8,905,1,1,887987360
11,1380,19,3,1598471520
0,30,12,12,611630910
0,30,4,1,554993200
0,2224,17,17,1653814630
5,30,1,12,1475473380
0,30,17,17,1367133550
0,225,14,17,1635433130
8,1107,4,4,1285497860
8,1957,4,1,1412829400
8,1391,4,17,891561180
8,1107,1,1,969706600
8,1107,1,17,1621580210
8,961,0,17,776132490
8,1799,17,17,690411430
8,1107,9,17,1466721500
8,1107,0,5,1557168690
8,1107,17,17,786898260
8,1107,4,17,1506563090
8,11259,4,4,1647164630
8,959,2,1,1376301370
8,956,1,1,985928620
8,2207,1,16,1392951140
8,2207,0,1,1588232590
8,6500,4,1,1042396040
13,2354,4,4,1549401480
6,6553,4,17,970160120
6,6313,1,17,1370834770
13,6550,1,17,1262158090
6,6313,1,17,1610651920
6,2326,2,17,1334676010
6,6550,5,5,1536084440
6,6551,17,9,1523387330
6,2326,1,17,1617320510
13,6551,1,1,1162011540
10,6592,0,17,1440298660
8,1566,2,19,1642443260
8,958,2,17,1507717040
8,1455,17,1,865789480
8,955,4,17,1495093810
8,1942,18,17,594512040
8,6861,2,17,1655339130
8,291,1,1,1325718900
8,955,4,4,1469038400
8,6096,0,14,862827510
8,12493,1,18,1430452320
8,6862,16,16,1206819120
8,12492,17,1,1202545720
8,1020,4,17,1195474180
8,1020,1,17,609324960
8,86,16,16,1567602670
8,12493,17,17,1346730660
8,1896,12,12,1353041840
7,1896,4,1,1260760790
7,1896,1,17,1457120890
8,853,17,17,1270978580
7,1896,12,12,1653468100
7,1896,1,1,1013046910
8,914,14,17,1598315770
8,914,17,17,1248098360
5,2910,17,17,1058593960
5,2910,1,17,386018790
8,914,9,9,1188569870
8,914,17,17,1530222820
8,914,1,1,1336602500
8,914,17,17,493243240
8,914,1,17,576013770
8,914,17,17,1344692600
8,1276,16,16,491377850
8,914,17,17,1494287010
8,35,17,17,691179170
8,915,4,17,873094650
8,1103,1,17,871974000
8,2173,2,17,1050018520
8,2783,4,4,1575562260
8,6497,7,7,778778800
8,12332,2,17,1445089080
8,2783,4,4,1263254920
8,1103,2,17,1407849690
8,1859,17,17,1136966940
8,1868,16,17,479934240
8,6567,1,17,1081098020
8,1018,2,17,1429292450
8,2850,17,1,1320672140
8,1558,9,17,1639609440
8,128,1,17,1381755760
8,6651,1,17,606266350
8,12348,1,1,1501993070
8,2196,1,1,1539978090
8,12348,1,7,1479309600
8,12362,1,1,1241918070
8,2195,1,17,1168475390
8,12348,1,7,1579472730
8,12348,14,17,494483900
8,12348,1,1,1548199640
8,1090,17,17,1559700100
8,12348,19,18,1570532840
8,12348,16,17,1632852590
8,12348,1,17,1627620280
8,12348,16,17,1469883980
8,12362,1,17,517900210
5,12173,7,2,1609326830
5,12172,19,17,1571595700
5,12172,13,13,1654617210
5,12172,4,17,858345670
5,12172,7,7,1011730640
5,12173,7,2,1551423930
5,12172,4,17,1625201350
5,12183,1,17,1578678900
5,12172,17,1,1641148320
5,12172,19,17,1651859400
5,12172,4,17,862604830
5,458,1,1,1113292090
5,550,4,0,1356192240
5,548,1,19,556535260
5,550,3,19,568653990
5,548,1,19,1123498020
5,548,16,19,954506730
5,548,17,17,1113233290
10,1261,1,17,601420110
10,6650,18,1,1246821270
10,1289,1,17,881503600
10,9183,19,17,1094177990
10,1350,4,17,806831740
6,9121,1,17,1029089800
6,6649,18,1,1582238460
8,1661,4,17,1572307230
10,6841,12,12,1420397740
10,1333,1,14,1019321580
10,6855,17,17,581795290
10,6584,17,17,253906300
0,604,1,17,565216150
10,1292,12,12,1296812110
10,12438,1,17,755417030
0,2906,1,17,1476013330
5,2906,1,17,1534615780
0,2906,1,1,1467173900
0,2906,17,17,784278330
5,2906,4,1,1649329100
0,2906,4,4,803613300
0,2906,5,5,1074842720
0,2113,17,17,806114910
5,2906,17,1,1488793430
3,304,1,17,1294356800
3,304,2,4,1237958760
3,304,2,4,1494816330
9,248,1,1,1176541700
3,304,4,4,1324914630
3,304,4,17,1472640800
3,304,17,17,1464981660
3,307,19,4,741631210
3,304,17,17,1466737580
3,304,17,17,1465050670
3,304,4,4,1324221870
3,304,2,2,1270793560
9,1180,1,16,1563432140
8,1218,2,1,573322240
9,1179,2,17,533630820
9,1229,17,17,1563412130
9,1179,1,17,1231625880
9,1206,1,1,1576202610
6,1212,1,1,574889960
9,1195,2,17,896397990
8,154,1,17,1183691310
2,11265,9,9,1654813610
14,11265,17,1,764100710
2,180,17,17,1519545570
14,140,1,17,1549725610
14,11265,17,1,763962330
8,470,19,13,1577654340
8,2830,9,1,664002040
8,165,17,17,693375290
8,1101,9,17,1502329570
8,2103,14,1,1375759040
8,330,17,17,1501840060
8,1349,4,4,835474650
0,54,1,19,902349820
0,51,0,13,909923590
14,1649,9,9,1199204440
14,1649,9,9,569027070
14,1649,9,9,1145409550
14,1649,9,9,1025736270
8,54,1,1,738856070
0,1649,14,17,1313490290
14,1649,4,17,1646451350
0,54,1,1,1593299180
0,1649,9,9,1567158200
8,6084,4,17,1411069810
8,1943,18,1,980159100
8,6082,1,17,1469610770
8,6084,12,12,1088904370
8,6084,1,17,1573450220
8,6084,4,4,1569224660
8,6497,4,17,1477467230
8,6084,12,12,1511513480
8,2538,1,17,1603468090
8,1044,3,1,630045550
8,6084,1,1,1150553730
8,91,1,1,757228350
1,91,17,1,1404797680
8,1175,1,1,1236114390
8,91,1,17,1527774870
8,91,1,1,1278515460
8,91,4,1,1533966190
3,264,17,5,987930760
6,826,11,17,909020230
3,264,1,17,893454520
8,906,17,4,633809130
3,6402,1,1,1598280580
3,259,1,17,935517440
10,12479,19,1,802471490
8,2159,1,1,1370423690
3,261,1,1,1114595580
8,178,18,4,786334600
3,279,1,17,1495164050
5,1654,2,1,1546383940
3,280,12,12,854257520
5,1815,4,1,1044048620
3,1188,1,17,1648914580
3,280,4,17,1331972930
5,1815,17,1,1077675130
3,280,12,12,973404950
3,11286,2,1,1170359450
8,1815,4,4,1469208140
8,2869,19,17,1077076600
8,6060,17,17,856252790
8,6088,2,17,1602856550
8,6088,14,11,1092860960
8,1274,1,17,1373280130
8,6088,1,1,1490737310
8,2346,1,17,907801620
8,104,9,18,1544447960
8,2638,4,17,216920410
8,6088,4,1,1010731890
5,6079,19,1,1335594570
5,422,1,17,807405640
0,49,17,17,1202464350
0,43,5,17,1190539940
5,6079,2,17,1337827250
0,1636,4,4,276032190
0,36,2,17,1314844640
5,6079,17,7,1604499500
5,6079,4,1,201582390
5,12182,16,16,1319819420
5,6079,19,17,735503810
0,11243,17,17,1603806440
5,6079,7,1,1605063630
10,1269,2,17,919811440
10,1269,1,1,527896730
10,1269,1,17,784545500
10,1266,1,1,1545154720
10,1269,1,17,1258049890
10,1269,2,17,1185022990
10,1281,1,17,1497457250
10,1269,1,17,1197490300
10,1269,4,1,696559920
10,1269,14,14,704761070
5,11112,1,17,1297314940
5,53,14,17,1592951300
5,53,17,17,1110175140
5,1649,4,4,1453067900
5,53,9,17,1606294050
0,53,17,17,1583116230
0,51,19,17,1611831940
0,53,17,17,1637456080
0,53,12,12,495138600
0,53,1,17,1612672550
0,53,1,17,1597139130
5,54,17,17,1338970980
5,51,14,17,494841280
5,1649,19,1,1402442890
0,53,17,17,1613705160
5,51,14,17,1035655080
0,53,17,17,1615864930
0,51,19,17,1611825710
0,53,1,17,1599504360
0,53,12,12,186777140
8,6087,1,1,665414490
8,1604,1,1,1065091910
8,6086,12,12,1615852860
8,6087,1,1,1377512240
8,1560,4,1,1118361410
8,6087,14,17,1117594320
8,1958,19,19,1625295800
8,6087,2,17,782932720
6,6476,2,1,840622510
8,12449,12,12,817738730
5,397,12,3,1626707250
5,2188,1,1,1535041400
5,11208,14,1,1638536170
5,11208,2,19,1349980890
5,476,11,17,1584241330
5,46,19,13,1202722850
5,11133,2,17,1160306500
5,2187,17,1,727741650
5,11136,12,12,1158177870
5,11208,16,17,1539986570
5,1380,1,17,1324326350
5,550,10,19,1385298910
12,1450,16,16,270402020
12,1450,16,16,1194205340
12,1450,4,4,479231540
12,1450,17,17,742559280
12,1450,2,17,948479350
12,1450,14,14,740906020
12,1431,2,17,1553047990
12,1450,2,17,587797960
12,1450,2,1,661404890
12,1450,2,17,1084903310
12,1450,2,17,867110030
12,1450,2,17,991393160
12,1503,2,17,974905620
12,1450,2,17,649293550
12,1450,17,17,1558326100
12,1450,17,17,1196103530
12,1450,1,17,660816340
5,11150,1,1,1057405940
5,489,1,1,921055480
5,489,1,17,1262891530
5,2200,1,1,1421303150
5,2186,1,17,663653530
5,2200,1,1,1574921470
5,2124,4,17,1158590150
5,486,1,15,1023428340
5,401,17,17,1118691460
5,11151,2,14,1413045190
5,420,4,1,1465442300
5,11241,9,1,1310762040
5,2192,1,17,1185763700
5,405,18,17,467810600
5,420,1,1,799821630
5,486,1,17,731881970
5,2124,1,1,924450810
5,406,1,17,985245380
5,486,17,17,256577330
5,406,5,5,563464760
5,417,1,17,840184960
5,406,16,1,698142260
5,405,17,17,277009200
10,1294,12,12,1588394550
10,1283,14,17,1649787100
10,1283,9,17,1012471650
10,1283,1,17,1422816720
10,1283,4,17,1321780840
10,1283,2,17,274207800
5,454,9,9,1311509420
5,454,4,4,1568159530
5,454,12,12,1203589210
5,454,17,17,1483857680
5,541,1,10,1646458180
5,454,17,17,1583539720
5,454,9,9,1295586000
5,454,9,9,1283754130
5,454,14,4,1262349080
5,454,2,17,1200957790
5,454,16,16,997918600
5,454,1,17,1609087220
8,97,12,17,949935880
1,97,4,4,1655377020
8,97,17,17,497909510
1,97,4,4,1645453330
8,97,2,17,243125770
1,97,4,4,1655356370
2,145,1,1,1602540540
2,145,1,17,1207822520
8,147,1,16,1297557600
2,142,1,1,1598468370
8,1174,1,17,1068826700
8,12463,12,17,791479980
8,6372,4,1,666193220
8,1065,17,17,1048222740
8,12459,2,5,727147840
8,2295,14,17,627246050
8,1174,14,17,813834030
8,6374,12,12,1293097090
8,6505,1,1,1585991030
6,6381,17,17,1586935960
8,2287,19,1,1030672450
8,1174,12,12,677740660
8,6374,12,12,1531072830
8,6083,1,17,1639645040
8,12491,12,17,1242490590
7,1903,2,17,1433986660
7,2638,4,1,809019470
7,847,17,17,1363117690
7,1903,18,18,1024453120
7,847,10,17,1319826710
7,1898,17,17,1078540430
7,1903,18,18,525389130
7,1903,18,18,1573164390
7,1903,18,18,1572222770
7,1903,18,18,1573156440
9,6110,1,17,665733610
9,2917,10,10,985157480
3,2159,1,1,1163425680
9,6077,1,1,665193130
8,1224,1,17,988871320
9,6077,14,1,1144197370
9,6110,1,17,544440750
9,6110,16,16,1305123060
1,79,10,1,674423960
1,2808,2,17,956564820
1,79,12,12,1088888340
1,79,1,17,779617130
1,79,17,17,797178700
1,79,17,17,654454990
8,6076,17,17,1474811300
1,105,1,1,1042209880
8,6974,1,1,1079050740
6,6711,1,1,1654666000
6,6632,17,1,1518016580
6,6800,17,17,1511903270
8,6495,2,17,861227280
8,6495,17,17,1650096550
8,6495,1,1,1437367530
8,6495,1,17,1654918020
8,1007,1,1,1617009620
8,6495,1,1,1645465840
8,6495,2,17,1531562500
8,6495,1,17,1652812100
8,6494,1,17,1183181260
8,10797,1,17,704973420
8,2813,1,17,1375202220
8,1088,1,17,666422410
8,1011,9,17,619949540
8,12352,1,17,855776510
8,10811,5,5,731093700
7,858,4,17,1404075660
7,858,1,17,1440374080
10,858,1,17,1478552830
7,858,7,7,1559198570
10,858,4,17,1404052420
7,858,4,17,1404080300
10,858,17,17,1584479300
7,858,16,16,1000727540
7,858,1,17,773278460
7,858,1,17,1308370100
7,858,9,17,1369669390
7,858,1,17,1534089620
7,858,1,17,1537743670
11,1358,4,17,1264444790
11,1358,4,1,968652820
11,1358,4,1,1398716880
11,1358,4,1,1254594480
11,1358,4,1,1151816430
11,1358,4,1,736738680
11,1358,4,1,1021089480
11,1365,2,1,1071665560
11,1365,2,1,248583620
11,1358,4,1,1017970630
11,1358,1,1,1454948900
11,1358,4,1,1017986440
11,1358,4,1,713400110
5,11502,2,17,1297449820
3,202,4,17,1460107590
8,11488,4,4,1247383480
8,202,1,17,1087990150
3,202,2,17,561565080
9,1195,2,17,1579897220
14,1681,1,1,1013049950
14,1681,1,1,1049417640
14,1681,2,17,385532880
14,1681,2,17,1588926410
9,1681,1,17,1602130520
9,6765,19,13,1227318850
9,1681,2,17,1281089950
5,1200,17,17,1514864260
8,893,17,17,655468510
8,893,4,17,1452779370
8,893,12,12,533464530
8,893,1,17,1196185080
8,893,12,12,569267130
8,893,1,17,1196192330
8,893,1,17,1249558980
8,893,4,17,1517269250
8,893,1,17,1182725900
8,893,17,17,609945210
8,2206,1,1,1583629640
8,2206,2,17,894274220
8,2206,17,17,678703510
8,2206,1,1,1648195290
8,2206,1,19,1008256000
8,2206,1,17,1225274620
8,2206,9,17,678695690
8,2206,4,4,1633861190
8,2206,2,1,1165441790
8,2206,4,1,728747080
8,2206,17,17,743770380
8,2206,4,1,1089357340
8,2206,1,17,1103092250
13,1602,2,17,1335863700
13,1598,16,16,859253280
13,1598,16,16,728961530
8,6862,16,16,1287699760
6,6864,17,17,1233313090
6,6348,12,12,280356470
6,6255,14,1,1529581740
6,6348,2,17,1041054580
6,6348,12,12,503143410
6,6348,12,12,242125760
8,6450,2,19,667995000
6,1931,16,16,586931320
8,1570,1,17,1091743960
8,1570,1,1,702484610
8,2086,1,17,1231226770
13,1570,5,5,1338829440
12,1484,2,17,1518945950
5,1570,5,5,1577972510
13,1569,14,14,1395732360
8,11272,4,4,1412722200
5,1570,4,5,1637041540
6,11273,9,9,496900870
4,2051,4,1,707595450
4,2051,12,12,1154240620
4,2051,1,17,1124403500
4,2046,18,2,857207720
4,2051,1,17,1579536880
4,2046,1,1,1370102910
4,2046,18,17,1539922680
4,2051,17,17,1440133820
8,2051,14,17,1102655700
8,2046,12,17,1457686280
4,2046,18,17,857184800
8,1039,17,16,1637140160
4,368,1,1,1639374830
4,2046,17,2,857183790
13,1569,1,1,1510556630
13,1569,1,1,1375245410
13,1569,17,1,1640024760
13,2086,17,5,1529225150
8,1569,1,19,732775030
13,1569,12,1,1493803450
13,1569,5,5,1654030420
13,1569,17,1,1604121510
13,1569,16,1,1640020570
13,1569,14,14,1389878880
13,1900,1,17,1584720430
13,1569,10,17,1593744730
6,6932,2,17,1394099680
6,6410,1,17,1592604140
3,1999,2,19,1458811910
6,6312,13,19,1585555950
8,6548,1,17,1483801270
8,268,1,17,1654051910
3,1999,1,1,1003470270
3,1999,1,17,1245367240
3,1999,9,19,1052626030
3,1999,4,4,1256769310
8,1999,2,17,1400747610
3,1999,1,1,801755950
6,1198,16,16,1595939770
3,1999,1,17,1570920240
1,115,12,12,199647800
1,115,12,12,1019627430
1,115,1,1,1284002850
1,115,12,12,1050079820
10,838,1,17,501022540
1,117,18,17,174261300
10,6843,12,12,666440720
1,117,14,17,1424333640
5,11143,9,17,1596479340
5,11144,4,1,1582787720
5,11144,14,17,1513904990
5,430,2,17,1012464510
5,430,14,14,1275633440
5,11144,14,17,1130255790
5,2127,1,1,1407563680
5,11171,18,2,1169993580
5,11144,14,17,1487757070
5,11137,12,1,555207830
5,11137,12,12,1077911690
8,6067,1,1,754201780
13,6067,17,17,1572187230
13,6067,1,17,1421468560
11,6067,17,17,765734400
13,6067,4,19,1647369570
13,2397,4,4,913966990
8,6067,2,17,730483540
13,6067,2,17,794520760
13,6067,18,17,843802990
13,2398,1,17,1320168490
13,6067,1,17,1163601960
13,6067,9,17,1572188300
13,6067,1,17,1582270080
6,1668,9,9,773615310
8,12446,9,9,695019600
12,1488,17,5,908477610
8,6659,0,4,1377543240
14,1668,9,9,662475160
14,1668,9,9,777779610
14,11274,12,17,706925970
14,51,9,9,993359250
8,1668,9,9,782559770
14,1666,14,17,604736950
10,192,14,17,819030690
2,192,1,17,1142990580
2,192,11,11,185106360
2,192,5,5,219758980
2,192,14,17,1047894260
8,192,14,17,859549100
2,192,2,17,1212383600
2,192,1,1,1534514760
2,197,9,9,1545225110
10,2086,5,5,1335093720
3,243,19,17,1427300080
3,243,1,1,1601136890
3,245,18,17,1485185660
3,2089,4,4,923261590
3,1154,0,17,1468477210
10,1304,7,17,1650283100
3,245,2,9,1291379590
3,243,19,17,1151257010
3,6932,1,17,1548061960
3,11256,19,13,967386900
3,218,2,1,1364026760
3,11256,4,1,1432801660
3,243,1,1,1601135510
3,243,1,1,1601147960
8,862,17,17,1594529390
7,12190,19,19,964561790
7,862,0,0,1297114840
8,862,14,1,613059320
7,862,4,4,1031463780
7,862,0,0,880139260
6,6584,17,17,560510940
6,6584,17,17,676223130
6,6584,17,17,589464400
6,6584,17,17,571621870
6,6584,12,16,1395884120
6,6584,17,17,823175030
6,6584,17,17,1332355890
6,6584,1,17,666922460
6,6617,4,4,1581448620
5,474,12,13,1635651340
5,538,1,10,1349893050
5,11163,4,4,1355829010
5,11116,1,1,1401615490
5,6065,12,12,1527279750
5,11116,4,17,931394720
5,11116,4,4,1380846830
5,11116,17,1,857479880
5,6065,12,12,1527281810
5,11116,1,1,1651251190
5,539,17,9,936763100
5,11116,4,17,1181264630
5,545,17,17,1298015860
8,962,1,17,1279979480
8,962,3,3,611229290
8,2206,17,17,631741960
8,2288,1,1,1522600670
8,962,1,17,611229800
8,2288,6,1,1535123290
8,962,1,17,611228910
8,2206,7,18,1008249170
8,2206,0,17,942957990
8,962,1,17,611291450
8,962,19,17,611228950
8,962,4,17,516259790
8,962,17,17,611228640
8,962,2,9,611229180
6,6240,2,17,934529350
6,6764,11,17,761647960
6,9205,17,1,531685710
8,9205,17,17,539623560
6,6240,19,17,577879600
6,6350,2,17,572497260
14,1676,1,1,528510570
10,1676,14,17,937430710
14,1676,1,1,1329180850
14,1675,16,16,583467140
10,1676,4,1,1007276480
14,1675,12,12,1081924750
10,1678,12,16,272059620
14,2102,17,17,588724690
5,2839,17,1,1108920040
5,2838,1,2,1606010640
5,2838,17,17,1417471760
5,2081,17,17,1624096750
5,2838,14,14,1655347250
5,2838,17,17,1655030050
5,12246,4,1,1641220460
5,459,1,11,1647479980
0,12182,0,4,1472793100
0,12182,1,17,672466660
5,239,12,17,1439452970
0,12182,1,1,820377070
5,12246,17,17,1431713580
0,12182,4,4,1140750610
0,12182,9,1,1317571950
5,225,12,12,1075343950
8,971,1,1,1002738030
8,971,17,17,1583756900
8,1130,17,14,1644175770
8,12212,1,1,1458124420
8,967,17,17,1445791700
8,971,1,1,711361930
8,972,19,1,1286844440
5,22,17,14,1467029610
8,990,4,4,978268120
8,12468,17,17,1407471120
8,971,1,1,1532356710
8,971,17,17,1652697760
8,971,1,1,1471604270
8,971,1,14,1442283790
8,978,1,17,275845270
8,1000,19,1,1562076070
12,1531,1,17,825951710
12,1531,4,17,1196288920
12,1535,14,17,980152950
12,1494,17,1,1491665130
12,1532,17,17,882433890
12,1531,14,17,1208287450
12,1531,17,17,986706500
8,1647,12,12,1634221530
8,1647,1,17,1581340790
8,1647,4,17,1171370780
8,1647,17,17,1479309260
8,10842,2,1,803243850
8,1647,17,1,1282606380
8,1647,12,12,1585375200
8,1137,14,1,1512727930
1,1647,12,12,1292607760
8,1866,1,17,1242683750
8,1647,17,1,944439710
8,12376,14,1,1045144540
8,1137,14,17,1559433120
8,1647,19,13,1524846070
1,1647,17,1,1605237600
12,1461,1,17,1247601110
12,1461,1,1,1614919320
12,1456,19,13,1242464130
12,1461,15,13,1337573400
12,1459,14,1,1473237050
12,1518,4,17,1649606940
12,1461,1,17,1474206660
12,1461,1,17,1635468880
4,6233,9,17,1607449490
6,6840,16,16,1417326420
5,6382,4,4,810941450
10,6840,16,10,1372095060
6,2921,4,17,1635295570
6,6840,4,17,981991540
6,6840,1,14,1545175780
10,6840,6,10,1519414260
6,6382,14,17,1600894430
6,6840,16,16,1046399920
10,1270,12,12,954290420
10,1264,1,1,965613900
10,1282,14,1,187407080
10,1285,1,1,1013085050
10,1282,17,17,1003089300
10,1268,14,17,1650818080
10,1280,17,1,990083330
14,1282,17,17,815316710
10,1282,17,1,795763090
10,1269,1,17,812432820
10,1270,1,17,970165350
14,2820,17,17,680016930
14,2820,1,17,862814870
14,2820,1,17,686115060
8,2820,1,1,1370307130
14,2820,16,1,1465672240
14,2820,2,17,547306770
14,2820,12,12,1578116050
14,2820,16,1,1463650150
14,2820,17,1,1303778220
8,6083,12,12,1535900290
8,1948,1,1,1610078940
8,2298,16,16,839342030
8,2290,17,17,1496230800
8,1039,1,1,612538000
8,2340,4,1,1244467590
8,1039,17,1,1194132130
8,1039,12,12,1483509790
8,1946,9,1,514727730
8,2298,14,17,1639263460
8,2286,1,1,1158457280
8,6372,9,17,1129140270
8,2290,17,17,1395247120
11,1364,1,1,1188585260
8,1364,17,17,1592405500
11,1391,1,1,1581868600
8,1364,1,1,1253057530
11,1364,9,17,803060110
8,780,2,17,1280250790
11,1364,12,12,984281090
11,1364,17,17,1268004290
11,1364,4,17,1466033000
11,1364,2,17,1259946140
13,176,19,13,1622646800
11,1364,4,17,1466032310
8,1364,1,13,1536668300
8,1364,1,1,1644951880
8,6499,9,1,613877990
8,6499,14,1,586930860
8,6499,14,17,1644806770
8,6499,9,1,614085210
8,6499,14,1,219805070
6,7034,4,17,1648719300
8,6499,9,9,248203640
8,6499,14,1,242990890
8,344,2,1,1477132930
